part_id,folder_name,image_path,view,metadata_path,reference,part_number,supplier,material,part_title,design,weight,eclass,rohs
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576443-34-16-140-20-4-6,189576443-34-16-140-20-4-6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576443-34-16-140-20-4-6/16-140-20-4-6.txt,16-140-20-4-6,90-03012026-019588,EMILE MAURIN,,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-14 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-140-20-4-6,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576755-34-vw28-la95-a-5_5,189576755-34-vw28-la95-a-5_5,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576755-34-vw28-la95-a-5_5/vw28-la95-a-5_5.txt,VW28-LA95-A-5/5,34-11062019-081545,NOZAG,,Aluminum-Connecting shafts VW,Aluminum-Connecting shafts VW,,,
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576454-34-633-40-m5-16-dsg,189576454-34-633-40-m5-16-dsg,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576454-34-633-40-m5-16-dsg/633-40-m5-16-dsg.txt,633-40-M5-16-DSG,90-30092020-082246,JW Winco,PA - Plastic,"EN 633 Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®","Technopolymer Plastic Wing Screws, with Steel Threaded Stud, Ergostyle®",0.022 lbs,23110601,Yes
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576381-34-bouloncem6_20nfe27-312rapp,189576381-34-bouloncem6_20nfe27-312rapp,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576381-34-bouloncem6_20nfe27-312rapp/bouloncem6_20nfe27-312rapp.txt,NF E 27-312 CE - d M6 - l 20 - H - e 2,10-08082008-066207,,,Boulons bruts ou usinés à tête cylindrique,"Boulon CE, M 6-20, NF E 27-312, écrou H, ergot rapporté",,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576407-34-2454295,189576407-34-2454295,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576407-34-2454295/2454295.txt,2454295,90-23112023-032765,RS PRO,,1/2 X 10 LAG BOLT GALVANIZED,1/2 X 10 LAG BOLT GALVANIZED,,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576687-34-alb-10,189576687-34-alb-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10.txt,ALB-10,90-26042023-031308,The Timken Company,,Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available) - ALB-10,"Aurora Bearing ALM & ALB Series Male Rod Ends (PTFE Liners Available), Ball Bore .6250 in - ALB-10",,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576583-34-02462141,189576583-34-02462141,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141.txt,KP4FS428,90-15012022-051023,RBC Bearings,,"Airframe Control Ball Bearing, KP4FS428","Airframe Control Ball Bearing, 0.2500 in Bore, 0.9014 in  OD, Double Sealed",0.06 lbs,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
