query_path,query_part_id,query_view,correct_rank,top_1
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_bottom.jpg,189576252-114-fm0v224zf,"<bound method Series.view of part_id                                    189576252-114-fm0v224zf
folder_name                                189576252-114-fm0v224zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FM0V224ZF
part_number                                     10-03092019-097281
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
design           KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 378, dtype: object>",14,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_back.jpg,189576252-114-fm0v224zf,"<bound method Series.view of part_id                                    189576252-114-fm0v224zf
folder_name                                189576252-114-fm0v224zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FM0V224ZF
part_number                                     10-03092019-097281
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
design           KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 380, dtype: object>",4,"DIN 787 Metric Size, Steel T-Slot Bolts"
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_front.jpg,189576252-114-fm0v224zf,"<bound method Series.view of part_id                                    189576252-114-fm0v224zf
folder_name                                189576252-114-fm0v224zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FM0V224ZF
part_number                                     10-03092019-097281
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
design           KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 381, dtype: object>",3,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_iso.jpg,189576252-114-fm0v224zf,"<bound method Series.view of part_id                                    189576252-114-fm0v224zf
folder_name                                189576252-114-fm0v224zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FM0V224ZF
part_number                                     10-03092019-097281
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
design           KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 383, dtype: object>",6,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_top.jpg,189576252-114-fm0v224zf,"<bound method Series.view of part_id                                    189576252-114-fm0v224zf
folder_name                                189576252-114-fm0v224zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FM0V224ZF
part_number                                     10-03092019-097281
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
design           KEMET 0.22F Supercapacitor -20 → +80% Toleranc...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 384, dtype: object>",19,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_iso.jpg,189576372-114-inv-0065,"<bound method Series.view of part_id                                     189576372-114-inv-0065
folder_name                                 189576372-114-inv-0065
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                 INV-0065
part_number                                     90-19012025-062436
supplier                                           Marki Microwave
material                                                      None
part_title                       Broadband Pulse Inverter INV-0065
design                                    Broadband Pulse Inverter
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 395, dtype: object>",4,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_top.jpg,189576135-114-als40a222db100,"<bound method Series.view of part_id                               189576135-114-als40a222db100
folder_name                           189576135-114-als40a222db100
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                           ALS40A222DB100
part_number                                     10-04092019-100515
supplier                                                     KEMET
material                                                      None
part_title                                       100V 2200UF ALS40
design                                           100V 2200UF ALS40
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 403, dtype: object>",4,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_bottom.jpg,189576135-114-als40a222db100,"<bound method Series.view of part_id                               189576135-114-als40a222db100
folder_name                           189576135-114-als40a222db100
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                           ALS40A222DB100
part_number                                     10-04092019-100515
supplier                                                     KEMET
material                                                      None
part_title                                       100V 2200UF ALS40
design                                           100V 2200UF ALS40
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 405, dtype: object>",14,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_bottom.jpg,189576175-114-t356a104k035at,"<bound method Series.view of part_id                               189576175-114-t356a104k035at
folder_name                           189576175-114-t356a104k035at
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                           T356A104K035AT
part_number                                     10-04092019-125946
supplier                                                     KEMET
material                                                      None
part_title                    Capacitor Tantalum .100uF Radial 35V
design                        Capacitor Tantalum .100uF Radial 35V
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 414, dtype: object>",24,189576359-34-ebcob3-6
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_top.jpg,189576175-114-t356a104k035at,"<bound method Series.view of part_id                               189576175-114-t356a104k035at
folder_name                           189576175-114-t356a104k035at
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                           T356A104K035AT
part_number                                     10-04092019-125946
supplier                                                     KEMET
material                                                      None
part_title                    Capacitor Tantalum .100uF Radial 35V
design                        Capacitor Tantalum .100uF Radial 35V
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 417, dtype: object>",9,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_iso.jpg,189576667-114-2m02,"<bound method Series.view of part_id                                         189576667-114-2m02
folder_name                                     189576667-114-2m02
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                     2M02
part_number                                     90-15052019-051838
supplier                                          GLOBE Benelux BV
material                                                      None
part_title                                Compact Vane Motors 2M02
design           Compact Vane Motors max. power 0,27 kW / 0.36 ...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 425, dtype: object>",3,189576149-114-7076231
